Date,BTC.Open,BTC.High,BTC.Low,BTC.Close,LTC.Open,LTC.High,LTC.Low,LTC.Close,XRP.Open,XRP.High,XRP.Low,XRP.Close,ETH.Open,ETH.High,ETH.Low,ETH.Close,Date,Close*
7/25/17 0:00,2779.04,2824,2485.18,2591.22,44.48,44.79,41.07,42.24,0.19228,0.192734,0.169797,0.178104,224.37,225.32,195.84,206.71,11/8/17 0:00,"2,594.38"
7/26/17 0:00,2591.22,2633.03,2433.83,2550.18,42.29,42.7,40.63,42.23,0.177582,0.180872,0.16906,0.173822,207.09,210.77,194.78,203.95,11/9/17 0:00,"2,584.62"
7/27/17 0:00,2550.18,2715.69,2541.71,2697.47,42.35,42.62,41.39,42.14,0.17521,0.176602,0.17198,0.173457,204.86,206.44,201.26,204.32,11/10/17 0:00,"2,582.30"
7/28/17 0:00,2697.47,2833.24,2682.87,2805.18,42.22,42.47,35.94,40.61,0.173211,0.174078,0.162183,0.165937,204.32,204.9,192.3,193.12,11/13/17 0:00,"2,584.84"
7/29/17 0:00,2805.18,2809.03,2681.55,2720.08,40.56,41.34,38.74,41.12,0.165218,0.171566,0.155475,0.169871,193.34,208.68,179.65,205.79,11/14/17 0:00,"2,578.87"
7/30/17 0:00,2720.08,2753.33,2615.81,2746.33,41.18,41.82,40.06,40.42,0.169494,0.170411,0.164094,0.165082,206.74,208.54,196.15,197.98,11/15/17 0:00,"2,564.62"
7/31/17 0:00,2746.33,2908.29,2706.82,2873.83,40.34,44.03,38.95,43.02,0.16505,0.169535,0.162002,0.167386,197.41,203.87,193.41,203.87,11/16/17 0:00,"2,585.64"
8/1/17 0:00,2873.83,2925.03,2680.85,2735.59,43.02,43.77,41.09,43.04,0.168024,0.178332,0.166124,0.177053,204.69,227.74,204.69,226.77,11/17/17 0:00,"2,578.85"
8/2/17 0:00,2735.59,2772.56,2675.68,2723.58,43.07,43.21,42.07,42.13,0.177531,0.179655,0.171618,0.173113,227.01,229.51,218.12,219.95,11/20/17 0:00,"2,582.14"
8/3/17 0:00,2723.58,2824.38,2715.49,2814.36,42.19,43.17,42.13,42.86,0.173218,0.175969,0.17173,0.174612,220.18,228.29,219.89,225.34,11/21/17 0:00,"2,599.03"
8/4/17 0:00,2814.36,2897.79,2797.12,2883.68,42.89,43.71,42.82,43.45,0.174555,0.176053,0.172224,0.173743,225.31,227.62,222.06,223.07,11/22/17 0:00,"2,597.08"
8/5/17 0:00,2883.68,3360.87,2881.85,3301.76,43.49,46.92,43.48,46.86,0.173865,0.187844,0.173267,0.184737,222.85,256.51,221.95,256.51,11/24/17 0:00,"2,602.42"
8/6/17 0:00,3301.76,3330.34,3190.19,3255,46.84,47.3,45.1,45.1,0.185398,0.189486,0.180298,0.180444,256.42,271.05,252.85,261.57,11/27/17 0:00,"2,601.42"
8/7/17 0:00,3255,3451.85,3222.91,3431.97,45.17,46.48,45.12,45.8,0.179716,0.181847,0.177605,0.179021,261.24,271.96,256.69,269.18,11/28/17 0:00,"2,627.04"
8/8/17 0:00,3431.97,3538.04,3357.39,3453.16,45.9,49.37,45.79,48.63,0.179602,0.194391,0.178487,0.192586,269.1,298.91,266.8,296.77,11/29/17 0:00,"2,626.07"
8/9/17 0:00,3453.16,3460.54,3280.32,3377.54,48.59,50.23,47.16,48.01,0.192527,0.192914,0.180629,0.182947,297.63,318.72,276.69,296.03,11/30/17 0:00,"2,647.58"
8/10/17 0:00,3377.54,3481.09,3353.42,3445.28,48.05,48.51,46.5,46.5,0.183168,0.1835,0.180013,0.180399,296.96,306.59,289.93,295.89,12/1/17 0:00,"2,642.22"
8/11/17 0:00,3445.28,3754.62,3427.01,3679.61,46.4,47.33,46.4,47.1,0.180175,0.182631,0.177627,0.179307,294.5,309.21,294.5,308.86,,
8/12/17 0:00,3679.61,4009.89,3639.77,3917.65,47.05,47.62,46.29,46.43,0.179221,0.182599,0.173242,0.173853,308.71,317.56,307.9,310.6,,
8/13/17 0:00,3917.65,4225.4,3890,4111.2,46.57,48.07,44.33,45.81,0.173545,0.174147,0.162625,0.168092,310.37,310.82,289.31,298.06,,
8/14/17 0:00,4111.2,4384.05,4031.85,4382.74,45.83,46.51,45.43,45.8,0.168376,0.180054,0.165289,0.169991,298.03,306.81,296.41,300.1,,
8/15/17 0:00,4382.74,4483.55,3892.72,4204.43,45.81,45.84,42.29,43.31,0.16979,0.16979,0.158244,0.161221,299.95,300.41,279.33,289.82,,
8/16/17 0:00,4204.43,4434.41,3985.23,4425.3,43.37,45.06,42.57,44.15,0.161238,0.161726,0.153087,0.160431,289.82,303.41,285.38,302.27,,
8/17/17 0:00,4425.3,4522.13,4235.79,4316.34,44.18,44.83,43.78,43.91,0.160787,0.161001,0.155909,0.157498,302.81,311.03,300.25,301.46,,
8/18/17 0:00,4316.34,4407.8,4040.05,4159.46,43.9,47.86,43.59,47.28,0.157117,0.168716,0.154162,0.158883,301.7,307.96,292.5,295.59,,
8/19/17 0:00,4159.46,4248.04,4033.54,4206.13,47.05,47.08,43.78,45.48,0.159553,0.162348,0.152305,0.155057,296.18,301.67,286.18,297.47,,
8/20/17 0:00,4206.13,4227.09,4101.06,4111.22,45.38,47.55,44.75,46.23,0.154569,0.161205,0.153432,0.158735,296.64,301.43,291.58,301.43,,
8/21/17 0:00,4111.22,4353.42,3964.77,4054.94,46.19,48.75,45.62,47.94,0.15841,0.205684,0.154856,0.191918,300.48,347.05,297.23,321.59,,
8/22/17 0:00,4054.94,4217.67,3687.28,4137.67,47.9,47.9,45.48,46.73,0.194971,0.254659,0.171483,0.239286,321.06,327.36,297.91,314.79,,
8/23/17 0:00,4137.67,4447.89,4066.62,4191.22,46.71,54.78,46.48,53.25,0.240987,0.297662,0.219992,0.246827,315.27,324.21,314.54,317.52,,
8/24/17 0:00,4191.22,4400.75,4153.8,4362.47,52.82,53.28,50.19,50.19,0.252371,0.288783,0.212543,0.218958,317.45,327.96,317.08,325.61,,
8/25/17 0:00,4362.47,4496.29,4311.8,4408.32,50.17,52.13,49.84,51.18,0.2172,0.232184,0.203022,0.217828,326.11,336.4,325.8,331.92,,
8/26/17 0:00,4408.32,4441.48,4285.73,4387.46,51.17,52.26,50.45,51.75,0.218256,0.229086,0.210324,0.212577,331.99,334.99,327.92,333.88,,
8/27/17 0:00,4387.46,4456.11,4321.57,4394.51,51.8,64.44,51.64,61.16,0.212617,0.212617,0.197717,0.202995,334.36,347.89,334.36,347.89,,
8/28/17 0:00,4394.51,4475.7,4221.44,4439.66,61.36,64.92,59.87,62.36,0.203425,0.23626,0.19661,0.224508,350.04,352.05,338.41,347.75,,
8/29/17 0:00,4439.66,4703.42,4365.7,4648.13,62.39,63.29,61.26,63.17,0.224026,0.225926,0.214867,0.218564,347.96,373.76,347.79,370.67,,
8/30/17 0:00,4648.13,4707.55,4545.54,4630.73,63.16,64.21,60.9,64.17,0.218871,0.229805,0.217476,0.228006,369.47,388.75,361.97,378.49,,
8/31/17 0:00,4630.73,4802.74,4629.78,4764.87,64.16,72.28,64.04,71.06,0.227558,0.261038,0.225907,0.25563,378.44,386.14,376.35,383.04,,
9/1/17 0:00,4764.87,4950.72,4726.74,4950.72,70.86,87.41,70.01,86.04,0.255803,0.256162,0.243833,0.248479,383.47,390.04,383.47,387.74,,
9/2/17 0:00,4950.72,5013.91,4529.37,4643.97,85.83,92.07,72.23,79.02,0.249348,0.24968,0.217774,0.226669,387.82,389.35,328.1,348.98,,
9/3/17 0:00,4643.97,4749.03,4481.52,4631.69,78.98,82.83,73.61,76.84,0.227229,0.236443,0.218662,0.228811,350.23,366.49,332.23,347.48,,
9/4/17 0:00,4631.69,4636.31,4167.53,4319.72,76.73,76.73,61.24,65.21,0.228781,0.228781,0.19596,0.204968,347.13,347.13,279.94,295.17,,
9/5/17 0:00,4319.72,4494.53,4037.5,4422.12,65.25,72.44,59.05,71.29,0.20511,0.218674,0.190232,0.215189,297.57,318.57,268.29,312.99,,
9/6/17 0:00,4422.12,4666.47,4421.53,4626.72,71.78,80.64,71.51,80.11,0.214951,0.22686,0.214805,0.226186,313.8,334.66,313.49,334.34,,
9/7/17 0:00,4626.72,4691.98,4506.66,4638.1,79.88,81.06,75.59,78.48,0.226382,0.22721,0.219618,0.22364,333.52,333.52,319.94,329.43,,
9/8/17 0:00,4638.1,4698.73,4151.64,4317.54,78.45,80.13,63.83,67.79,0.223615,0.224308,0.206103,0.211518,329.64,329.64,285.16,296.5,,
9/9/17 0:00,4317.54,4394.52,4161.97,4291.88,67.21,69.55,64.01,66.01,0.211293,0.211892,0.206395,0.209995,296.17,299.89,287.22,294.4,,
9/10/17 0:00,4291.88,4302.2,3976.46,4191.17,65.8,65.95,57.06,61.61,0.209606,0.216529,0.197605,0.213031,294.06,294.76,268.97,288.75,,
9/11/17 0:00,4191.17,4334.51,4108.47,4188.84,61.65,67.23,61.37,66.04,0.212513,0.220057,0.210353,0.214441,289.75,300.69,286.69,294.53,,
9/12/17 0:00,4188.84,4368.22,4067.41,4148.27,66.24,70.25,63.86,64.23,0.21486,0.220623,0.207608,0.209303,294.63,311.19,287.23,291.46,,
9/13/17 0:00,4148.27,4152.07,3766.36,3874.26,64.32,64.6,58.93,61.73,0.20963,0.209674,0.196179,0.200778,291.12,291.12,260.61,277.11,,
9/14/17 0:00,3874.26,3923.98,3209.44,3226.41,61.64,62.43,41.25,41.58,0.200427,0.20201,0.164167,0.164167,276.59,280.84,213.91,213.91,,
9/15/17 0:00,3226.41,3761.18,2951.15,3686.9,41.69,50.65,32.03,48.21,0.165035,0.189184,0.150973,0.181358,215.22,258.65,195.03,250.46,,
9/16/17 0:00,3686.9,3874.63,3551.76,3678.74,48.13,52.83,46.46,48.26,0.181925,0.187417,0.172279,0.179082,250.87,262.59,238.22,246.52,,
9/17/17 0:00,3678.74,3784.11,3484.8,3672.57,48.23,49.88,45.12,48.49,0.178377,0.181121,0.171017,0.178393,245.85,257,235.24,251.75,,
9/18/17 0:00,3672.57,4077.22,3672.57,4067.08,48.53,55.61,48.53,55.53,0.178309,0.190019,0.178309,0.189768,252.23,293.5,252.23,293.5,,
9/19/17 0:00,4067.08,4080.5,3847.35,3897,55.68,55.88,51.05,52.84,0.189819,0.19068,0.181334,0.184041,293.66,295.77,274.48,282.8,,
9/20/17 0:00,3897,4021.46,3826.36,3858.09,52.74,53.83,51.25,51.73,0.18371,0.186229,0.180333,0.182078,282.01,290.89,278.05,283.74,,
9/21/17 0:00,3858.09,3890.98,3584.59,3612.68,51.66,52.31,45.67,46.61,0.180981,0.182109,0.171148,0.171754,283.26,286.61,255.02,258.58,,
9/22/17 0:00,3612.68,3748.7,3519.07,3603.31,46.65,49.09,45.19,48.09,0.171567,0.17587,0.169291,0.17351,258.11,270.54,256.22,264.31,,
9/23/17 0:00,3603.31,3810.54,3573.24,3777.29,48.16,49.79,46.69,49.27,0.173371,0.178672,0.171527,0.177882,264.6,286.17,261.12,286.17,,
9/24/17 0:00,3777.29,3777.92,3627.53,3662.12,49.25,49.27,47.52,47.62,0.178175,0.178939,0.174165,0.175787,286.21,292.95,278.13,282.48,,
9/25/17 0:00,3662.12,3970.26,3662.12,3927.5,47.62,52.44,47.57,51.58,0.175519,0.183665,0.174939,0.181487,282.22,293.51,281.88,292.33,,
9/26/17 0:00,3927.5,3968.54,3865.23,3895.51,51.69,53.7,51.08,51.55,0.181968,0.191247,0.180085,0.186119,292.35,293.75,287.02,287.44,,
9/27/17 0:00,3895.51,4228.08,3891.22,4208.56,51.58,56.54,51.58,56.28,0.185297,0.207687,0.185098,0.203299,287.02,308.01,286.82,306.47,,
9/28/17 0:00,4208.56,4278.78,4134.75,4185.29,56.21,56.67,53.41,54.09,0.202532,0.203271,0.191344,0.196131,306.47,307.2,295.47,299.15,,
9/29/17 0:00,4185.29,4227.44,4027.04,4164.1,54.11,54.16,50.42,52.62,0.196105,0.196203,0.187172,0.193606,299.12,299.92,279.77,291.47,,
9/30/17 0:00,4164.1,4358.4,4157.23,4353.05,52.63,55.23,52.62,55.14,0.193824,0.199826,0.193497,0.197529,291.48,303.96,291.11,301.46,,
10/1/17 0:00,4353.05,4395.23,4261.35,4394.64,55.14,55.16,53.63,54.54,0.197622,0.207185,0.19617,0.206532,301.55,303.19,295.06,302.34,,
10/2/17 0:00,4394.64,4462.01,4376.08,4404.1,54.55,54.78,53.26,53.38,0.206077,0.206556,0.199444,0.202676,302.48,302.92,294.58,297.48,,
10/3/17 0:00,4404.1,4429.32,4246.29,4320.09,53.39,53.59,51.59,52.35,0.203209,0.204808,0.19873,0.203318,297.48,300.11,288.13,292.46,,
10/4/17 0:00,4320.09,4345.28,4189.57,4225.92,52.28,53.05,50.83,51.4,0.203218,0.217024,0.202647,0.214774,292.75,299.39,290.89,292.66,,
10/5/17 0:00,4225.92,4355.89,4150.76,4322.75,51.4,51.87,50.44,51.67,0.215583,0.241023,0.215583,0.237016,292.77,298.04,288.84,295.86,,
10/6/17 0:00,4322.75,4417.45,4303.48,4370.24,51.64,52.6,51.53,52.12,0.237726,0.242424,0.233533,0.234039,295.15,308.84,294.95,308.59,,
10/7/17 0:00,4370.24,4461.66,4330.28,4437.03,52.14,52.75,51.64,52.58,0.233963,0.239336,0.233478,0.23861,308.89,313.13,304.98,311.12,,
10/8/17 0:00,4437.03,4606.18,4419.19,4596.96,52.49,54.51,52.26,53.14,0.238312,0.279944,0.237532,0.279944,311.06,312.54,308.03,308.61,,
10/9/17 0:00,4596.96,4870.04,4554.03,4772.97,53.08,53.39,48.47,50.16,0.278758,0.278758,0.24043,0.251825,308.67,309.31,288.19,297.39,,
10/10/17 0:00,4772.97,4909.18,4728.41,4754.7,50.15,51.67,49.86,50.72,0.252825,0.26656,0.241193,0.260733,297.6,306.15,293.17,299.87,,
10/11/17 0:00,4754.7,4882.69,4726.28,4830.77,50.75,51.14,50.32,50.89,0.260658,0.267843,0.25908,0.264439,301.18,304.39,299.1,303.46,,
10/12/17 0:00,4830.77,5439.13,4809.93,5439.13,50.89,60.11,50.87,60.11,0.265046,0.267468,0.248414,0.248414,303.5,309.15,303.29,304.14,,
10/13/17 0:00,5439.13,5856.1,5396.23,5640.13,60.55,60.96,55.84,59.43,0.248285,0.26425,0.238867,0.260489,304.08,348.6,299.66,338.76,,
10/14/17 0:00,5640.13,5814.23,5570.04,5809.69,59.41,66.19,58.6,63.95,0.26115,0.267721,0.25732,0.25732,338.85,347.98,334.7,339.63,,
10/15/17 0:00,5809.69,5844.77,5439.98,5697.39,64.13,70.09,62.55,65.47,0.257537,0.268419,0.249048,0.263983,339.53,342.72,320.43,336.6,,
10/16/17 0:00,5697.39,5789.79,5569.31,5754.22,65.72,66.34,62.69,64.62,0.263386,0.291359,0.24901,0.256232,336.71,349.35,332.04,333.38,,
10/17/17 0:00,5754.22,5769.51,5520.48,5595.23,64.67,64.7,58.85,59.48,0.256098,0.263147,0.222939,0.232064,333.48,333.48,311.79,317.08,,
10/18/17 0:00,5595.23,5599.56,5109.7,5572.2,59.59,61.75,53.79,60.73,0.231216,0.23815,0.207265,0.21852,316.94,317.24,290.64,314.32,,
10/19/17 0:00,5572.2,5735.15,5519.99,5699.58,60.82,61.29,58.71,59.74,0.218229,0.23179,0.208317,0.21515,314.54,316.71,305.83,308.09,,
10/20/17 0:00,5699.58,6064.14,5611.12,5984.09,59.81,61.88,58.56,60.33,0.215086,0.223822,0.208754,0.210549,308.05,311.44,303.49,304.01,,
10/21/17 0:00,5984.09,6183.98,5886.65,6013.23,60.3,60.52,56.83,58.2,0.210189,0.212381,0.200774,0.211016,303.57,303.93,291.77,300.19,,
10/22/17 0:00,6013.23,6068.08,5733.02,5984.96,58.27,58.65,56.44,56.81,0.210958,0.211901,0.200722,0.204177,300.55,305.5,292.81,295.45,,
10/23/17 0:00,5984.96,6050.2,5653.73,5895.3,56.77,56.77,52.87,54.92,0.203504,0.203919,0.190729,0.196928,295.1,295.75,277.57,286.95,,
10/24/17 0:00,5895.3,5895.3,5463.44,5518.85,54.96,59.1,53.29,55.96,0.195567,0.217508,0.190455,0.206644,287.12,311.96,282.66,298.33,,
10/25/17 0:00,5518.85,5751.68,5374.6,5733.9,55.95,56.58,54.09,56.49,0.207113,0.208237,0.201803,0.204604,298.44,301.85,290.72,297.93,,
10/26/17 0:00,5733.9,5978.04,5691.05,5888.14,56.47,57.15,55.28,55.74,0.204444,0.206289,0.20266,0.203628,298.02,301.07,295.22,296.53,,
10/27/17 0:00,5888.14,5995.93,5691.76,5767.68,55.67,56.25,55.15,55.33,0.203668,0.204492,0.201771,0.202785,296.51,299.26,294.06,297.42,,
10/28/17 0:00,5767.68,5875.9,5667.35,5732.82,55.38,56.13,54.57,54.69,0.202592,0.203476,0.201401,0.201835,297.92,300.36,293.58,296.3,,
10/29/17 0:00,5732.82,6306.58,5690.11,6140.53,54.67,57.75,54.49,57.11,0.201358,0.205209,0.200075,0.202785,296.38,313.75,296.38,305.09,,
10/30/17 0:00,6140.53,6218.49,6026.69,6121.8,56.84,58.55,56.24,56.39,0.203076,0.204135,0.201946,0.202711,304.78,310.5,304.35,307.75,,
10/31/17 0:00,6121.8,6458.27,6089.47,6447.67,56.37,56.79,55.72,55.75,0.202405,0.203778,0.200461,0.200558,307.38,310.55,305.88,305.88,,
11/1/17 0:00,6447.67,6750.17,6357.91,6750.17,55.74,55.74,53.18,53.18,0.200247,0.201501,0.193613,0.194124,305.76,306.4,290.58,291.69,,
11/2/17 0:00,6750.17,7355.35,6745.96,7030,53.56,55.28,50.85,54.74,0.194596,0.211848,0.183815,0.205861,290.73,293.91,281.17,287.43,,
11/3/17 0:00,7030,7454.04,6942.29,7161.45,54.58,56.29,54.28,56.18,0.206205,0.228026,0.201728,0.208133,288.5,308.31,287.69,305.71,,
11/4/17 0:00,7161.45,7503.72,6994.88,7387,56.22,56.37,54.94,55.04,0.208083,0.208479,0.202133,0.20375,305.48,305.48,295.8,300.47,,
11/5/17 0:00,7387,7601.53,7297.58,7382.45,55.03,55.48,54.63,54.75,0.203274,0.205124,0.201117,0.202055,300.04,301.37,295.12,296.26,,
11/6/17 0:00,7382.45,7423.06,6932.43,6958.21,54.76,56.17,53.95,55.17,0.201967,0.208662,0.20141,0.20599,296.43,305.42,293.72,298.89,,
11/7/17 0:00,6958.21,7221.54,6958.21,7118.8,54.99,63.81,54.99,61.3,0.205103,0.211375,0.203978,0.210354,298.57,304.84,290.77,294.66,,
11/8/17 0:00,7118.8,7879.06,7078.96,7458.79,61.11,64.06,60.79,62.57,0.210675,0.221458,0.20806,0.217437,294.27,318.7,293.1,309.07,,
11/9/17 0:00,7458.79,7471.88,7058.35,7146.78,62.49,66.84,61.73,64.27,0.217911,0.221791,0.214866,0.217488,308.64,329.45,307.06,320.88,,
11/10/17 0:00,7146.78,7330.06,6422.97,6570.31,64.44,65.9,56.91,59.26,0.218256,0.219068,0.20526,0.206483,320.67,324.72,294.54,299.25,,
11/11/17 0:00,6570.31,6827.72,6198.56,6337,59.35,63.71,59.24,62.3,0.205948,0.214456,0.205459,0.21043,298.59,319.45,298.19,314.68,,
11/12/17 0:00,6337,6466.46,5507.29,5857.32,62.31,62.31,57.41,59.01,0.210214,0.210214,0.195389,0.197339,314.69,319.15,298.51,307.91,,
11/13/17 0:00,5857.32,6766.81,5823.86,6517.68,59.18,62.76,58.85,61.4,0.197472,0.204081,0.197456,0.203442,307.02,328.42,307.02,316.72,,
11/14/17 0:00,6517.68,6727.76,6442.4,6598.77,61.64,63.81,60.87,62.68,0.203679,0.213693,0.203679,0.209825,316.76,340.18,316.76,337.63,,
11/15/17 0:00,6598.77,7336.8,6598.77,7279,62.78,65.52,62.71,63.82,0.208937,0.213105,0.208058,0.212956,337.96,340.91,329.81,333.36,,
11/16/17 0:00,7279,7983.72,7122.46,7843.94,63.81,72.48,62.94,71.06,0.212655,0.27179,0.209287,0.227107,333.44,336.16,323.61,330.92,,
11/17/17 0:00,7843.94,7998.4,7541.04,7689.91,70.45,71.12,65.78,67.57,0.224768,0.239409,0.220273,0.226581,330.17,334.96,327.52,332.39,,
11/18/17 0:00,7689.91,7848.94,7460.11,7776.94,67.41,69.77,65.71,69.64,0.226547,0.230399,0.222399,0.228627,331.98,349.62,327.69,347.61,,
11/19/17 0:00,7776.94,8101.91,7678.37,8033.94,69.51,72.98,68.6,71.59,0.22814,0.236231,0.226037,0.231016,347.4,371.29,344.74,354.39,,
11/20/17 0:00,8033.94,8286.17,7940.87,8238.2,71.41,72.92,70.79,72.25,0.231336,0.24343,0.230917,0.238759,354.09,372.14,353.29,366.73,,
11/21/17 0:00,8238.2,8362.3,7818.5,8095.59,72.2,72.53,68.11,70.03,0.237978,0.240974,0.2272,0.233271,367.44,372.47,350.69,360.4,,
11/22/17 0:00,8095.59,8294.49,8074.53,8230.69,70.18,71.95,70.18,71.89,0.232642,0.240848,0.232317,0.238859,360.31,381.42,360.15,380.65,,
11/23/17 0:00,8230.69,8268.32,8002.64,8002.64,71.98,76.4,70.9,73.22,0.238991,0.250096,0.237304,0.242402,381.44,425.55,376.09,410.17,,
11/24/17 0:00,8002.64,8333.17,7892.68,8201.46,73.14,77.97,72.81,77.97,0.242851,0.245388,0.238421,0.244642,412.5,480.97,402.76,474.91,,
11/25/17 0:00,8201.46,8773.9,8156.75,8763.78,77.91,89.37,77.52,88.82,0.244178,0.2557,0.243584,0.252393,475.68,485.19,461.05,466.28,,
11/26/17 0:00,8763.78,9484.91,8757.36,9326.59,88.94,88.94,84.02,85.93,0.252914,0.252914,0.248589,0.248818,465.97,472.72,451.61,471.33,,
11/27/17 0:00,9326.59,9739.05,9326.59,9739.05,85.89,93.29,85.89,91.6,0.248305,0.254733,0.247861,0.253927,471.53,493.4,468.49,480.36,,
11/28/17 0:00,9739.05,9969.12,9645.88,9908.23,91.72,96.03,90.34,96.03,0.254037,0.301084,0.253415,0.299152,480.52,482.48,466.35,472.9,,
11/29/17 0:00,9908.23,11377.33,9290.3,9816.35,96.01,104.61,81.77,85.57,0.297867,0.297867,0.239409,0.243064,473.28,522.31,425.07,427.52,,
11/30/17 0:00,9816.35,10681.85,9021.85,9916.54,86.25,93.54,78.08,88.33,0.246433,0.261524,0.229586,0.250878,431.21,465.5,401.24,447.11,,
12/1/17 0:00,9916.54,10934,9421.46,10859.56,88,100.41,83.74,99,0.250352,0.258828,0.239438,0.255699,445.21,472.61,428.31,466.54,,
12/2/17 0:00,10859.56,11156.14,10000,10895.01,98.94,103.8,98.32,100.28,0.255656,0.259218,0.250756,0.255492,466.85,476.24,456.65,463.45,,